content,score,Label
"Koq sekarang background profil user di Shopee berubah orange semua & ga bisa di-edit?? Silau banget mata memandangnya. Dulu background profil bisa dipilih kaya foto profil tapi sekarang backgroundnya otomatis orange! Dan lagi, kenapa skrg ga bisa pilih ekspedisi sendiri? Otomatis dipilihkan Shopee. Kalau dapat ekspedisi lemot, jadinya bikin emosi. Kembalikan seperti dulu lah Shopee biar kami nyaman belanjanya.",1,Negatif
"Saya kasih bintang 3 dulu ya Karena saya kecewa sama oknum kurir spx yang tidak profesional Seharian di tunggu-tunggu tdk tahu nya status pengiriman ( pembeli menjadwalkan ulang ) Merasa saya tdk pernah ketemu sama itu kurir, langsung saya datangin spx nya Setelah di cari-cari barang saya tdk ada. Akhirnya saya bicara sama orang spx di batalkan saja pesanan nya. Saya pulang,sampai di rmh. Status pengiriman berubah menjadi barang telah tiba di terima oleh yg bersangkutan. Pdahal saya tdk trmanya",3,
"waduh... ulasannya bayak yang minus.... serba 10rb menggiurkan sih.... tapi sepertinya ribet... tolong di bantu min,... biar saya gak kena ribet setelah download app... mksih slomnya.... iklannya sangat menggangu semua pengguna HP,",1,Negatif
"""Aplikasi Shopee sangat user-friendly dan mudah digunakan. Fitur-fiturnya lengkap, mulai dari pencarian produk, filter harga, hingga metode pembayaran yang beragam. Servernya juga sangat stabil, sehingga tidak ada kendala saat browsing atau checkout, bahkan saat ada promo besar. Pengalaman belanja jadi lebih praktis, cepat, dan menyenangkan!""",5,Positif
"Sekarang shopee voucherny d atas 40k minimal belanja ya, tumben bngt udh brpa bulan ya mungkin 2blnan ada, lma2 bnyk yg pindah k apps lain klo shopee gni trus, tmbh update mlh lemot lma munculny fiturny jga bnyk yg gk perlu klo mnrut saya",3,
"sangat kecewa biasa pesan shopeefoot cepat sekarang jd tambah lama, coba bayangin kalau 1 resto lamanya 30mntan kalau di tripel order gimana apalagi kalau yg tripel yg berkuah jadi rasanya bagaimana... saya mie ayam jadi gak ena sama sekali, sistim shopeefoot kurang sekali dalam memikirkan pelanggan...GIMANA MAU MAJU",1,Negatif
Makin sering belanjan semakin nggak di kasih gratis ongkir dan voucher lain nya..... Seharus nya semakin sering belanja semakin banyak diskon nya dong,2,
"Pengiriman klen kok makin parah skrg, lambat nya keterlaluan. Dulu gak sampai seminggu bahkan blm tanggal nya ajaa barang Uda di tangan. Skrg Uda hampir 2 Minggu barang blm sampai di tangan. Uda kyak pengiriman barang dr luar negeri yg dalam negeri skrg. Kecewa kali aku sama ekspedisi shopee semenjak akuisisi pengiriman dari ekspedisi lain. Menjijikkan.",1,Negatif
"Sedikit keritikkan untuk shopee, saya merasa aplikasi ini bisa memantau data pribadi saya dan juga alamat kita untuk di salah gunakan hacker untuk hal yang tidak diinginkan, saya mohon shopee lebih memperkuat aplikasi ini , karena bocah saja bisa mengisi alamatnya secara ngawur dan sembarangan. Mohon untuk memperkuat sistem keamanannya",2,
"Saya penguna Shopee udah lama banget sampe platinum dan masih aktif berbelanja di shoppe tapi entah kenapa spayleter&spinjam saya di bekukan padahal ngga ada hutang saya di Shopee,percuma juga ada gitu"" an kalo ngga bisa di guna kan tolong pihak shopee di pertimbangkan 🙏",4,Positif
"Agak mengecewakan sekarang shopee, terutama untuk seller.. Dengan kebijakan2 baru dllnya. Contoh dlm Retur sangat berpihak ke pembeli dan ongkir di tanggung penjual dan barang juga tdk sampai. Sangat merugikan",1,Negatif
Apk penipu sering banget dapet perlakuan tidak sesuai contohnya shopee member dari gold mau ke platinum kurang 3 transaksi eh pas udh transaksi 3barang malah berubah jadi 65transaksi lagi baru naik platinum bngsaaattt,1,Negatif
Syuka berbelanja apa aja tersedia semua lengkap tapi harapan ke depannya shopee bisa jujur mereview barang agar kami selaku konsumen bisa tepat memilih sesuai budget dan keinginan,5,Positif
Semakin lama pengiriman makin lambat bahkan lebih sering pesanan datang terlambat dari biasanya... Mohon diperbaiki lagi systemnya!,3,
"mulai pakai pengiriman SPX sekarang jadi lambat sampainya coba kayak dulu aja, ada pilihan pengiriman, jadi bisa pilih jasa pengiriman yg lebih baik dan cepat daripada SPX, spx gak jelas",1,Negatif
"Kembalikan pilihan memilih ekspedisi. Baru pertama kali saya pakai spx sangat mengecewakan sekali. Waktu estimasi terus bertambah, kurir banyak alasan dan akhirnya kurir mengirim lebih dari waktu estimasi. Harusnya pesan hari ini besoknya sampai, ini malah lebih dari seminggu baru sampai padahal 1 pulau.",1,Negatif
"Pengiriman nya sangat2 lama, sangking lama nya sampai lumpa saya kalau saya ad mesan barang d shopee. Tolong kalau bisa, bisa pilih pengiriman ekspedisi lain, soal spx sangat lambat pengiriman nya.",1,Negatif
Saya senang menggunakan aplikasi Shope ini selain mudah di gunakan dan real gratis ongkir dan bebas pengembalian barang selain itu juga voucher nya banyak unlimited. Tapi sayang beberapa bulan ini aplikasi Shope banyak bug dan eror padahal jaringan stabil tapi masa iya bug nya terlalu berlebih-lebihan gitu rasanya ini mah ga kaya lagi belanja online tapi ini rasanya kaya main game online kalo jaringan nya terlalu gede aplikasi Shope nya banyak bug apa lagi kalo jaringan nya terlalu kecil 🥲,5,Positif
"Akun saya tertangguhkan tanpa alasan, saya tidak tahu mengapa, saya bahkan tidak pernah melakukan hal yang aneh-aneh diaplikasinya. Padahal butuh banget Shopee buat tentunya shopping. Aku mohon ke tim/admin Shopee buat memulihkan akun aku kembali. Alasan aku tidak memulihkan disitus resminya, ya karena membutuhkan kartu KTP sedangkan aku belum punya karena masih seorang pelajar. Username: rayhan_es",2,
"mau kirim gambar namun yg bisa di kirim cuma gambar2 lama, ga update nih. fitur terbaru dari shopee yaitu bagian pengiriman yang hanya mendapatkan gratis ongkir hanyalah rekomendasi dari shopee saya rasa penurunan fasilitas dari yang sebelumnya. dimana pengirimannya random dan terkadang mendapatkan jasa pengiriman yang bisa terbilang kurang baik sehingga memakan waktu yg lebih lama dari yang biasanya.",1,Negatif
"Kali ini saya menilai dari tanggapan shoppe atas kelalaian saya dalam menggunakan fitur di shoppe. Sangat baik dalam melayani dan membantu menyelesaikan masalah. Selagi ada fitur, choki. Sehingga bisa bertanya serta membantu memberikan solusi yg dibutuhkan",5,Positif
"Dear developer shopee yang ter hormat,saya ingin complain,saya ingin pilihan pengiriman J&T di adain lagi,karna pengiriman dari pihak kalian sangat lah lambat,dan barang pesanan saya selalu telat dan lewat tanggal,tolong di adain lagi fitur pilihan menggunakan jasa J&T,karna ini sangat meresahkan bagi saya, terimakasih👍🏻",1,Negatif
"Kecewa dgn update aplikasi shopee yg sekarang. Untuk pilihan jasa ekspedisi udh beda bgt, dan itu tidak ada info yg jelas. Jd saat check out ya paling pilih pengiriman doang..ngak tau kalau di sana ada pilihan jasa ekspedisi jg. Karna infonya sangat2 tidak jelas. Harusnya update itu bukan makin nyusahin pembeli..kalau emang mau buat lebih ringkas, harusnya ada info yg rinci jg tentang apa yg di update.",1,Negatif
"Kenapa setiap pembelian di shopee sekarang kurirnya selau SPX? dan gak bisa milih kurir yg lain? Di wilayah kami daerah tapung SPX tu sangat lambat pengirimannya terutama kurir yg makai sepeda motor, barang saya di retur 2x dengan alasan nomor saya tidak bisa di hubungi, padahal hp saya tidak pernah saya matikan. Untuk pihak SHOPEE, kami sangat tidak suka sama SPX kususnya di wilayah tapung...",1,Negatif
"Bagus aplikasinya ,,tlong bantuannya agar shopee paylater dan spinjam diaktifkan di akun saya,,tlong kerja samanya ,agar shopee swmakin tambah baik dan maju terus,, Tambahan agar tombol pusat bantuan dan chat dengan shoope agar dilancarkan,,dan di aktifkan tombol metode pwmbayaran,,saya melakukan pembayaran di spaylater agar bisa di tekan,, Versi android saya 6.0.1 Tlong bantuannya",5,Positif
"Aplikasi semakin berat di hp oppo f7 jadi buat belanja kurang enak , Foto/gambar produk tidak bisa di perbesar,tolong di kembalikan seperti yang dilu. Jadi klo pengen liat biar jelas foto/gambarnya bisa di perbesar.",4,Positif
"Sangat tidak bisa dipercaya harus ditipu shopee, sudah top up dan dapat no virtual account dr shoppe, tp saldo tidak bertambah sdh ke pusat bantuan, nihil hasilnya, lalu di info klo dana masuk ke akun lain. Bisa bisanya shopee kerjasama dg penipu.",1,Negatif
"Shopee sekarang loading mulu, padahal buka apk lain aman dan lancar, dan penyimpanan juga gak penuh, tapi loadingnya bikin ngeselin belanja di Shopee",1,Negatif
"Ini aplikasi emang kayak ajg slogan nya garansi tepat waktu tapi kok gw pesan barang 2 kali berturut turut gak nyampai tepat waktu, apalagi paket yang pertama udah gak tepat waktu+paket nya hilang lagi eh sekali gw pesan lagi yang kedua kalinya ditoko yang berbeda tapi kok datang nya ngak tepat waktu juga sih. emang ajg nih aplikasi malah barang nya mau dipakai besok pagi lagi (barang yang mau dibeli 1 set raket badminton untuk lomba) gw kecewa berat dulu gw kasik rating bintang 5 sekarang 1",1,Negatif
"Apa lagi udah jadi member platinum.. Mantab banget potongan dan diskon nya.. Biar belanja digit banyak potongan 2 harga Cocok buat si jual lagi barang n,a",5,Positif
"saya sebagai penjual di Shopee sangat di rugikan dengan potongan ongkir yang terlalu besar, jadinya harga barang dagangan saya kena potongan lagi dari ongkir, saya sangat kecewa,",2,
"Naikin komisi Shopee affiliate klo udah naik baru gw kasih bintang 5 bintang 10 klo bisa, dan satu lagi kurangi penggunaan kuota pada aplikasi Shopee, shopee sangat boros menggunakan kuota, serta perbaiki ferporma aplikasi yang sangat lambat/lag.",3,
"Kenapa shopee yang sekarang slide letak video live dengan video biasa jadi satu yaaa, kasihhan affilate yang nyari komisi dari video kebanyakkan jadi kebingungan, kan nggak selalu semua affilate bisa live kak, tolong dipisah kayak dulu lagi ya kak,jangan jadi 1 gitu kak biar aman komisi affilate yang bener bener butuh kasih jugs gratis ongkir kayak dulu jangan cuman khusus video live aja, tapi video biasa juga dikasih seperti dulu kak diperbarui koin dari live pun semakin pelit nggak kayak dulu",5,Positif
"Saya turunin bintangnya, krna sekrng Jasa Kirim Shoope ngk bisa d rubah kya dlu setelah pesanan di buat.. kalau sekrng mau pakai jasa kirim yg kita inginkan harus bayar dan kebanyakan pakai jasa kirim SPX, yg kurirnya di wilayah kami sering menitipkan ke tmpat penitipan dan harus byar lg dan kurir tidak mau mengantar smpai rumah.. kalau bisa balikin lagi fiturnya kya dulu..bukankah kepuasan pelanggan itu yg utama..",1,Negatif
"Dapat Spaylater tapi buat bayarnya membahayakan, masa belanja tgl 26 bln September pakai tenor 3 x byr tapi kenapa tgl 1 Oktober udah jatuh tempo mana harus bayar full lagi padahal waktu belanja udah pakai cicilan 3x. Ini penipuan namanya.",1,Negatif
"Kenapa sekarang setiap pilih jasa pengiriman cuma ada spx ajah,nggak ada jasa kirim yg lain.jasa kirim spx express kurang maksimal,pesanan yg harusnya dikirim hari ini malah ditunda besok karena alasan alamat tidak lengkap sedangkan klo kita mau menghungi nomor kurir pun tidak ada.. Tolong perbaiki lagi masalah memilih jasa yg kita inginkan,kuring sekarang sangat mengecewakan",3,
"Shopee adalah aplikasi e-commerce yang menawarkan berbagai produk dengan antarmuka yang mudah digunakan. Kelebihannya termasuk banyak promosi dan metode pembayaran beragam. Namun, kualitas produk bisa bervariasi dan pengiriman kadang lambat. Secara keseluruhan, Shopee adalah pilihan baik untuk belanja online.",5,Positif
"Shopee sekarang kok begini ya. Udah bertahun2 pake shopee tapi sekarang jadi sering kecewa. Dapat seller penipu, seller tjdak amanah, pesanan lemot datang, merugi. Gak ada solusi juga dari Shopee seperti pengembalian dana. Seolah itu salah pembeli. Padahal seller gadungan itu bisa masuk ke sana karena shopee yang mengijinkan!!!!",2,
"Pesan di shope paket padahal tinggal di kirim ke alamat penerima sampe 4 hari gk sampe sampe tolong di maksimalin dong pdahal udah sya buat laporan agar paket cepat sampai tapi percuma CS shope gk bsa membantu sma sekali cmn omong doang tpi pket statusnya ga ada perubahan kecewa saya belanja disini gak bisa prioritasin masalah pengguna nya,cari karyawan buat jadi CS shope yg bener mngknya biar tegas biar kalo ada masalah terselesaikan jngn kya CS skrang omong doang tpi kaga kebukti",1,Negatif
"Tidak bisa masuk aplikasi shopee. Kenapa ya..? Kak... Alamat email yang di kasih tidak valid. Saya tidak bisa masuk aplikasi. Hanya sampai di logo shopee beberapa waktu agak lama, trus keluar. Tanpa masuk halaman shopee.",5,Positif
"Isi pulsa di shopee tidak masuk, no hp sudah benar saldo shopeepay terpotong,tapi pulsa tidak saya terima.struk pembayaran yg saya lihat tidak lengkap, No pesanan Lengkap tapi No series Tidak terlampir. Komplain di Pusat bantuan jawaban membingungkan. Sudah menunggu 1x24 jam,tapi tetap mengecewakan.Tolong jaga kepercayaan pengguna.Terima kasih.",1,Negatif
Kenapa y fasilitas cod ssya gak bisa digunakan kan tulisannya bebas pengembalian lha kalau brgnya jelek dtgnya tdk sesuai masak saya ttp harus terima kecuali setiap saya peaan saya sengaja kembalikan wajar di blokir cod saya terima kasih,1,Negatif
Entah kenapa akhir2 ini aplikasi Shopee kok lelet sekali ya.mau bayar pakai Shopeepay kok gak bisa padahal saldo lebih dari cukup.Limit kredit Spaylater jg semakin kecil.,3,
"Terbaik dari yg lain yg pernah dicoba. Ada pemilihan pengiriman, dan bisa cek barang dlu, itu yg oke. Tapi sayang, masih ada toko penipu dan tidak bisa berbuat apa2.",3,
"Mau ngajuin penghapusan akun di tolak karna ada masih ada saldo shopeepay, nah ketika mau ngabisin saldo shopeepay bilangnya saldo shopeepay tidak mencukupi, jelas jelas itu saldo cukup untuk di belanjakan, SI SHOPEE MAUNYA APA SIH BELIT BELIT AMAT.",1,Negatif
Dari segi cari barang..view barang.. mencari berdasar kata kunci..foto..saya lebih suka n matching dgn shopee ini.. hanya mohon dikembangkan pengawasan penipuan produk murah seller nakal..barang dikirim beda..palsu..,5,Positif
serkarng makin susah dapat coin. padahal belanja berjuta juta. tpi koin yg di dapat 50perak.. ngak rekomendasi sekrng kyak dulu. apalagi splater bunganya tambah naik. makin belanja sampe le platinum ko malah makin mahal.,3,
"Suka sih belanja di shopee karna mudah cara belanjanya,tinggal pesan lewat hp barang langsung dikirim tinggal nunggu di rumah walaupun tetap kena ongkir palingan 15 rb ke bawah sihh klw ke NTB kyk aku,,tetap ada voucher potongan ongkir lumayan hemat dikit drpda keluar ke pasar atau toko kan belum biaya isi minyak motor,belum lagi capeknya dijalan aduuhh,,kenak panas ,,cuma mau ucapin Terimakasih buat shopee yg slalu ada dan sedia buat kita para cwek cwok mager wkwk 🙏",5,Positif
Maaf saya tidak suka dg pengiriman shoppe yg skrg karna tidak bisa pilih jasa kirim yg aku mau. Biasanya bisa plih jnt yg cpt alhasil biasany pling lama3hari itupun klo ada kendala skrg lbih dr itu telat trs paketnya. Krna sudah ditentukan dr shoppenya. Kecewa sangattt..,4,Positif
Tolong kasih menu pilihan kurir/expedisi seperti sebelumnya di update. Agar sebelum membeli barang bisa memilih kurir sesuai keinginan pembeli dan tidak harus di tentukan sistem shopee. Karna ada expedisi SI CEPAT yang kinerjanya sangatlah lambat.,2,
"Kalo kata saya sih,, update lagi shoppe cantumkan nomer kurir pengantar nya, kaya lazada gitu,, jadi kita bisa komunikasi sama kurir kira2 kapan bisa nyampai ke rumah nya, karena kan terkadang tidak sesuai ekspedisi yang di cantumkan 👍",3,
Mohon maaf sebelumnya.. saya turunkan ratingnya .. karena saya sudah lapor beberapa kali tentang kendala saya tetapi dari pihak perusahaan tidak merespon dengan cepat.. terkait Aktifasi spaylater dan spinjam akun saya kembali di karenakan telat sekali trus di lunasi malah di nonaktifkan sementara fitur itu.. sayang kan aku nda bisa menikmati fasilitas yang sama dengan yang lain.. Tolong pihak penyedia jasa tersebut segera di atasi kendala saya.. Terimakasih atas Perhatiannya..,1,Negatif
"Banyak bug nya makin kesini updetanya, buka shopee video tiba2 berhenti Mulu, tolong perbaiki, sudah paling terbaru versinya, & sudah gunain data Telkomsel 50GB & sudah di coba d wifi rumah juga, internet lancar jaya smua, tapi masih nutup tiba2 klo mu posting video shopee, solusinya gmn?",2,
"Masalah pinjaman.... Masalah paylater..... Saya akui ⭐⭐⭐⭐⭐ Ada tapinya....di masalah pengiriman barang,kenapa sekarang pengiriman kaya gangsing(ga jelas). Sudah nyampe TANGERANG dikirim ke JAKARTA UTARA,dari JAKARTA UTARA dikirim ke SERANG🤦🤦🤦,kenapa ga lgsg dari TANGERANG ke lokasi saya. Ga seperti siBIRU ke unguan selalu ON TIME,seperti yg diharapkan. Perbaiki lagi untuk masalah pengirimannya.thx",3,
