content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo,textblob_polarity,textblob_sentiment
"Gara2 gak bisa ubah expedesi, dapat expedesi yang si paling cepat. Masa udah 8 hari pesanan saya masih muter2. Mohon di rubah lagi peraturan pemilihan jasa kirim.",1,Negatif,gara gak bisa ubah expedesi dapat expedesi yang si paling cepat masa udah  hari pesanan saya masih muter mohon di rubah lagi peraturan pemilihan jasa kirim,gara gak ubah expedesi expedesi si cepat udah pesanan muter mohon rubah peraturan pemilihan jasa kirim,"['gara', 'gak', 'ubah', 'expedesi', 'expedesi', 'si', 'cepat', 'udah', 'pesanan', 'muter', 'mohon', 'rubah', 'peraturan', 'pemilihan', 'jasa', 'kirim']",gara gak ubah expedesi expedesi si cepat udah pesan muter mohon rubah atur pilih jasa kirim,0.0,Netral
"Pengembaliannya dari shopeepay atau dari saldo jualan ke rekening sangat lama sekali dari tgl 04 okt sampai skrg belum masuk juga.. sudah chat cs ga ada solusi cenderung copas perkataannya sama terus.. gitu aja terus, jangan salahkan kalo pindah aplikasi yg lain!!",5,Positif,pengembaliannya dari shopeepay atau dari saldo jualan ke rekening sangat lama sekali dari tgl  okt sampai skrg belum masuk juga sudah chat cs ga ada solusi cenderung copas perkataannya sama terus gitu aja terus jangan salahkan kalo pindah aplikasi yg lain,pengembaliannya shopeepay saldo jualan rekening tgl okt skrg masuk chat cs ga solusi cenderung copas perkataannya gitu aja salahkan kalo pindah aplikasi yg,"['pengembaliannya', 'shopeepay', 'saldo', 'jualan', 'rekening', 'tgl', 'okt', 'skrg', 'masuk', 'chat', 'cs', 'ga', 'solusi', 'cenderung', 'copas', 'perkataannya', 'gitu', 'aja', 'salahkan', 'kalo', 'pindah', 'aplikasi', 'yg']",kembali shopeepay saldo jual rekening tgl okt skrg masuk chat cs ga solusi cenderung copas kata gitu aja salah kalo pindah aplikasi yg,0.0,Netral
"Shopee bisa ngga sih balik lagi ekspedisinya biar bisa milih sendiri, kalo pake spx tuh nganternya lelet! Udah gitu nganterin sampe malem², orang mah waktunya tidur, ini nganterin paket sampe malem!",1,Negatif,shopee bisa ngga sih balik lagi ekspedisinya biar bisa milih sendiri kalo pake spx tuh nganternya lelet udah gitu nganterin sampe malem orang mah waktunya tidur ini nganterin paket sampe malem,shopee ngga sih ekspedisinya biar milih kalo pake spx tuh nganternya lelet udah gitu nganterin sampe malem orang mah tidur nganterin paket sampe malem,"['shopee', 'ngga', 'sih', 'ekspedisinya', 'biar', 'milih', 'kalo', 'pake', 'spx', 'tuh', 'nganternya', 'lelet', 'udah', 'gitu', 'nganterin', 'sampe', 'malem', 'orang', 'mah', 'tidur', 'nganterin', 'paket', 'sampe', 'malem']",shopee ngga sih ekspedisi biar milih kalo pake spx tuh nganternya lelet udah gitu nganterin sampe malem orang mah tidur nganterin paket sampe malem,0.0,Netral
"Saya mau bertanya kenapa akun saya tidak bisa lagi mengajukan pinjaman ??? Padahal saya tidak memiliki tunggakan!??? Aplikasi ga guna , paylater dan pinjaman ga bisa digunakan , padahal ga ada tunggakan , sistem ga jelas , mendingan du uninstall !!!!!",1,Negatif,saya mau bertanya kenapa akun saya tidak bisa lagi mengajukan pinjaman  padahal saya tidak memiliki tunggakan aplikasi ga guna  paylater dan pinjaman ga bisa digunakan  padahal ga ada tunggakan  sistem ga jelas  mendingan du uninstall ,akun mengajukan pinjaman memiliki tunggakan aplikasi ga paylater pinjaman ga ga tunggakan sistem ga mendingan du uninstall,"['akun', 'mengajukan', 'pinjaman', 'memiliki', 'tunggakan', 'aplikasi', 'ga', 'paylater', 'pinjaman', 'ga', 'ga', 'tunggakan', 'sistem', 'ga', 'mendingan', 'du', 'uninstall']",akun aju pinjam milik tunggak aplikasi ga paylater pinjam ga ga tunggak sistem ga mending du uninstall,0.0,Netral
"Berkat Shopee belanja jd sngt mudah, bebas menentukan pilihan dan santai dlm memilih produk yg sesuai dg keinginan, dan tentunya hrg ny itu sngt cocok 🖒🖒Keren pokoknya blnja bisa sambil ngopi atau rebahan di rmh, sll gratis ongkir dan cod pula...mksh Shopee🤗😍🙇",5,Positif,berkat shopee belanja jd sngt mudah bebas menentukan pilihan dan santai dlm memilih produk yg sesuai dg keinginan dan tentunya hrg ny itu sngt cocok keren pokoknya blnja bisa sambil ngopi atau rebahan di rmh sll gratis ongkir dan cod pulamksh shopee,berkat shopee belanja jd sngt mudah bebas menentukan pilihan santai dlm memilih produk yg sesuai dg hrg ny sngt cocok keren pokoknya blnja ngopi rebahan rmh sll gratis ongkir cod pulamksh shopee,"['berkat', 'shopee', 'belanja', 'jd', 'sngt', 'mudah', 'bebas', 'menentukan', 'pilihan', 'santai', 'dlm', 'memilih', 'produk', 'yg', 'sesuai', 'dg', 'hrg', 'ny', 'sngt', 'cocok', 'keren', 'pokoknya', 'blnja', 'ngopi', 'rebahan', 'rmh', 'sll', 'gratis', 'ongkir', 'cod', 'pulamksh', 'shopee']",berkat shopee belanja jd sngt mudah bebas tentu pilih santai dlm pilih produk yg sesuai dg hrg ny sngt cocok keren pokok blnja ngopi rebah rmh sll gratis ongkir cod pulamksh shopee,0.0,Netral
"Pengalaman belanja yg sangat menyenangkan dan memuaskan, sejak 2018 belum ada komplain yg begitu mengecewakan, sebab jika ada kendala shopee tanggap melayani. Diskon dan gratis ongkir sangat menarik dari seluruh ecommerce yg ada...",5,Positif,pengalaman belanja yg sangat menyenangkan dan memuaskan sejak  belum ada komplain yg begitu mengecewakan sebab jika ada kendala shopee tanggap melayani diskon dan gratis ongkir sangat menarik dari seluruh ecommerce yg ada,pengalaman belanja yg menyenangkan memuaskan komplain yg mengecewakan kendala shopee tanggap melayani diskon gratis ongkir menarik ecommerce yg,"['pengalaman', 'belanja', 'yg', 'menyenangkan', 'memuaskan', 'komplain', 'yg', 'mengecewakan', 'kendala', 'shopee', 'tanggap', 'melayani', 'diskon', 'gratis', 'ongkir', 'menarik', 'ecommerce', 'yg']",alam belanja yg senang muas komplain yg kecewa kendala shopee tanggap layan diskon gratis ongkir tarik ecommerce yg,0.0,Netral
"Kebanyakan video video gak jelas diberanda, gak rapi shopee sekarang banyak nyampah udah gitu tambah lemot. Edit: Dikasih feedback malah nyuruh hal Basic, udah tau banyak nyampah video diberanda gak rapi, apalagi Video/Live yg Auto-Play makin Gaje shopee. Liat noh E-commerce sebelah jadiin contoh.",2,,kebanyakan video video gak jelas diberanda gak rapi shopee sekarang banyak nyampah udah gitu tambah lemot edit dikasih feedback malah nyuruh hal basic udah tau banyak nyampah video diberanda gak rapi apalagi videolive yg autoplay makin gaje shopee liat noh ecommerce sebelah jadiin contoh,kebanyakan video video gak diberanda gak rapi shopee nyampah udah gitu lemot edit dikasih feedback nyuruh basic udah tau nyampah video diberanda gak rapi videolive yg autoplay gaje shopee liat noh ecommerce sebelah jadiin contoh,"['kebanyakan', 'video', 'video', 'gak', 'diberanda', 'gak', 'rapi', 'shopee', 'nyampah', 'udah', 'gitu', 'lemot', 'edit', 'dikasih', 'feedback', 'nyuruh', 'basic', 'udah', 'tau', 'nyampah', 'video', 'diberanda', 'gak', 'rapi', 'videolive', 'yg', 'autoplay', 'gaje', 'shopee', 'liat', 'noh', 'ecommerce', 'sebelah', 'jadiin', 'contoh']",banyak video video gak beranda gak rapi shopee nyampah udah gitu lot edit kasih feedback nyuruh basic udah tau nyampah video beranda gak rapi videolive yg autoplay gaje shopee liat noh ecommerce belah jadiin contoh,0.0,Netral
saya kecewa sama pihak shopee karena mengubah ekspedisi biasanya saya pakai jnt sekarang diubah menjadi spx. kurir spx benar benar tidak amanah sudah sering kurir spx melebihkan harga paket yang harus saya bayar dan saya juga sering ngasi bintang 1 tapi kurirnya tidak kapok kapok juga tolong dong shopee ditindaklanjuti kurir yang tidak amanah seperti itu banyak yang jadi korban tapi tidak tau mau komplain dimana. kalo perlu balikin seperti semula saya lebih senang pakai jnt. kurir jnt lebih baik,1,Negatif,saya kecewa sama pihak shopee karena mengubah ekspedisi biasanya saya pakai jnt sekarang diubah menjadi spx kurir spx benar benar tidak amanah sudah sering kurir spx melebihkan harga paket yang harus saya bayar dan saya juga sering ngasi bintang  tapi kurirnya tidak kapok kapok juga tolong dong shopee ditindaklanjuti kurir yang tidak amanah seperti itu banyak yang jadi korban tapi tidak tau mau komplain dimana kalo perlu balikin seperti semula saya lebih senang pakai jnt kurir jnt lebih baik,kecewa shopee mengubah ekspedisi pakai jnt diubah spx kurir spx amanah kurir spx melebihkan harga paket bayar ngasi bintang kurirnya kapok kapok tolong shopee ditindaklanjuti kurir amanah korban tau komplain dimana kalo balikin senang pakai jnt kurir jnt,"['kecewa', 'shopee', 'mengubah', 'ekspedisi', 'pakai', 'jnt', 'diubah', 'spx', 'kurir', 'spx', 'amanah', 'kurir', 'spx', 'melebihkan', 'harga', 'paket', 'bayar', 'ngasi', 'bintang', 'kurirnya', 'kapok', 'kapok', 'tolong', 'shopee', 'ditindaklanjuti', 'kurir', 'amanah', 'korban', 'tau', 'komplain', 'dimana', 'kalo', 'balikin', 'senang', 'pakai', 'jnt', 'kurir', 'jnt']",kecewa shopee ubah ekspedisi pakai jnt ubah spx kurir spx amanah kurir spx lebih harga paket bayar ngasi bintang kurir kapok kapok tolong shopee ditindaklanjuti kurir amanah korban tau komplain mana kalo balikin senang pakai jnt kurir jnt,0.0,Netral
"Woi Shopee, lu mau monopoli jasa ekspedisi apa gimana, perasaan dulu bisa milih jasa ekspedisi, kenapa sekarang klo milih selain yg direkomendasikan Shopee jadi lemot kaya contoh SPX atau JNE, balikin kaya dulu lagi biar bisa milih jasa ekspedisi, udh nyaman pake J&T, lama2 klo gini terus gua jadi males belanja di Shopee, benahi juga sistem aplikasi yg lemot!!!!! JANGAN CUMA MAU CARI UNTUNG!!!!!!",1,Negatif,woi shopee lu mau monopoli jasa ekspedisi apa gimana perasaan dulu bisa milih jasa ekspedisi kenapa sekarang klo milih selain yg direkomendasikan shopee jadi lemot kaya contoh spx atau jne balikin kaya dulu lagi biar bisa milih jasa ekspedisi udh nyaman pake jt lama klo gini terus gua jadi males belanja di shopee benahi juga sistem aplikasi yg lemot jangan cuma mau cari untung,woi shopee lu monopoli jasa ekspedisi gimana perasaan milih jasa ekspedisi klo milih yg direkomendasikan shopee lemot kaya contoh spx jne balikin kaya biar milih jasa ekspedisi udh nyaman pake jt klo gini gua males belanja shopee benahi sistem aplikasi yg lemot cari untung,"['woi', 'shopee', 'lu', 'monopoli', 'jasa', 'ekspedisi', 'gimana', 'perasaan', 'milih', 'jasa', 'ekspedisi', 'klo', 'milih', 'yg', 'direkomendasikan', 'shopee', 'lemot', 'kaya', 'contoh', 'spx', 'jne', 'balikin', 'kaya', 'biar', 'milih', 'jasa', 'ekspedisi', 'udh', 'nyaman', 'pake', 'jt', 'klo', 'gini', 'gua', 'males', 'belanja', 'shopee', 'benahi', 'sistem', 'aplikasi', 'yg', 'lemot', 'cari', 'untung']",woi shopee lu monopoli jasa ekspedisi gimana asa milih jasa ekspedisi klo milih yg rekomendasi shopee lot kaya contoh spx jne balikin kaya biar milih jasa ekspedisi udh nyaman pake jt klo gin gua males belanja shopee benah sistem aplikasi yg lot cari untung,0.0,Netral
"Bikin males belanja online gara gara udah gabisa pilih ekspedisi! Dulu selalu pilih JNT karna cepet, pengiriman dari solo pagi checkout besok paginya udah nyampe barangnya, sekarang pakai SPX bisa 3hari baru nyampe!! Kembalikan fitur ubah jasa kirim!!",1,Negatif,bikin males belanja online gara gara udah gabisa pilih ekspedisi dulu selalu pilih jnt karna cepet pengiriman dari solo pagi checkout besok paginya udah nyampe barangnya sekarang pakai spx bisa hari baru nyampe kembalikan fitur ubah jasa kirim,bikin males belanja online gara gara udah gabisa pilih ekspedisi pilih jnt karna cepet pengiriman solo pagi checkout besok paginya udah nyampe barangnya pakai spx nyampe kembalikan fitur ubah jasa kirim,"['bikin', 'males', 'belanja', 'online', 'gara', 'gara', 'udah', 'gabisa', 'pilih', 'ekspedisi', 'pilih', 'jnt', 'karna', 'cepet', 'pengiriman', 'solo', 'pagi', 'checkout', 'besok', 'paginya', 'udah', 'nyampe', 'barangnya', 'pakai', 'spx', 'nyampe', 'kembalikan', 'fitur', 'ubah', 'jasa', 'kirim']",bikin males belanja online gara gara udah gabisa pilih ekspedisi pilih jnt karna cepet kirim solo pagi checkout besok pagi udah nyampe barang pakai spx nyampe kembali fitur ubah jasa kirim,0.0,Netral
"Shopee tolong dong untuk iklan, pop up/notifikasi, juga shopee video diperbaiki lagi. Iklan banyak yg klik-bait, buat notifikasi juga banyak yg klik-bait seburuk buruknya saya pernah lagi meeting dan saya kira saya salah kirim dana ternyata hanya iklan, juga buat shopee videonya nggak bagus di semua tipe hp jadi tolong jangan dipaksakan. Saya gaakan pakai shopee lagi kalau aplikasinya makin hari makin jelek❌️",1,Negatif,shopee tolong dong untuk iklan pop upnotifikasi juga shopee video diperbaiki lagi iklan banyak yg klikbait buat notifikasi juga banyak yg klikbait seburuk buruknya saya pernah lagi meeting dan saya kira saya salah kirim dana ternyata hanya iklan juga buat shopee videonya nggak bagus di semua tipe hp jadi tolong jangan dipaksakan saya gaakan pakai shopee lagi kalau aplikasinya makin hari makin jelek,shopee tolong iklan pop upnotifikasi shopee video diperbaiki iklan yg klikbait notifikasi yg klikbait seburuk buruknya meeting salah kirim dana iklan shopee videonya nggak bagus tipe hp tolong dipaksakan gaakan pakai shopee aplikasinya jelek,"['shopee', 'tolong', 'iklan', 'pop', 'upnotifikasi', 'shopee', 'video', 'diperbaiki', 'iklan', 'yg', 'klikbait', 'notifikasi', 'yg', 'klikbait', 'seburuk', 'buruknya', 'meeting', 'salah', 'kirim', 'dana', 'iklan', 'shopee', 'videonya', 'nggak', 'bagus', 'tipe', 'hp', 'tolong', 'dipaksakan', 'gaakan', 'pakai', 'shopee', 'aplikasinya', 'jelek']",shopee tolong iklan pop upnotifikasi shopee video baik iklan yg klikbait notifikasi yg klikbait buruk buruk meeting salah kirim dana iklan shopee video nggak bagus tipe hp tolong paksa gaakan pakai shopee aplikasi jelek,0.0,Netral
"Shopee jadi lebih baik sih untuk menangani masalah yang di alami pembeli, dan aq lihat banyak toko yang tidak amanah sudah banyak yang di blokiri sama shopee, pokok is the best lah sekarang, pertahankan ya...👍",5,Positif,shopee jadi lebih baik sih untuk menangani masalah yang di alami pembeli dan aq lihat banyak toko yang tidak amanah sudah banyak yang di blokiri sama shopee pokok is the best lah sekarang pertahankan ya,shopee sih menangani alami pembeli aq lihat toko amanah blokiri shopee pokok is the best pertahankan ya,"['shopee', 'sih', 'menangani', 'alami', 'pembeli', 'aq', 'lihat', 'toko', 'amanah', 'blokiri', 'shopee', 'pokok', 'is', 'the', 'best', 'pertahankan', 'ya']",shopee sih tangan alami beli aq lihat toko amanah blokir shopee pokok is the best tahan ya,1.0,Positif
"Saya kasi bintang satu karena shopee semakin parah belanja semakin lma smpi ,krna memkai kurir SPX,,d lihat dong ulasan org2 tentang SPX ,,yg lama pengiriman ya,,klau beli barang yg bisa pecah mungkin sakin lama smpi bisa hancur gara2 SPX,kenapa pihak shopee gak mau perbaiki ya ,saya lihat ulasan smua org hnya d jwab gtu2 aj tpi gak ad prbaikan y,,,,",1,Negatif,saya kasi bintang satu karena shopee semakin parah belanja semakin lma smpi krna memkai kurir spxd lihat dong ulasan org tentang spx yg lama pengiriman yaklau beli barang yg bisa pecah mungkin sakin lama smpi bisa hancur gara spxkenapa pihak shopee gak mau perbaiki ya saya lihat ulasan smua org hnya d jwab gtu aj tpi gak ad prbaikan y,kasi bintang shopee parah belanja lma smpi krna memkai kurir spxd lihat ulasan org spx yg pengiriman yaklau beli barang yg pecah sakin smpi hancur gara spxkenapa shopee gak perbaiki ya lihat ulasan smua org hnya d jwab gtu aj tpi gak ad prbaikan y,"['kasi', 'bintang', 'shopee', 'parah', 'belanja', 'lma', 'smpi', 'krna', 'memkai', 'kurir', 'spxd', 'lihat', 'ulasan', 'org', 'spx', 'yg', 'pengiriman', 'yaklau', 'beli', 'barang', 'yg', 'pecah', 'sakin', 'smpi', 'hancur', 'gara', 'spxkenapa', 'shopee', 'gak', 'perbaiki', 'ya', 'lihat', 'ulasan', 'smua', 'org', 'hnya', 'd', 'jwab', 'gtu', 'aj', 'tpi', 'gak', 'ad', 'prbaikan', 'y']",kasi bintang shopee parah belanja lma smpi krna memkai kurir spxd lihat ulas org spx yg kirim yaklau beli barang yg pecah sakin smpi hancur gara spxkenapa shopee gak baik ya lihat ulas smua org hnya d jwab gtu aj tpi gak ad prbaikan y,0.0,Netral
Bagus saya sering dapat gratis ongkir tapi biasa juga pengirimannya lama baru ini saya pesan di Shopee tapi saya nggak suka pengiriman di jnt karna lama sekali dia antar kerumah,5,Positif,bagus saya sering dapat gratis ongkir tapi biasa juga pengirimannya lama baru ini saya pesan di shopee tapi saya nggak suka pengiriman di jnt karna lama sekali dia antar kerumah,bagus gratis ongkir pengirimannya pesan shopee nggak suka pengiriman jnt karna kerumah,"['bagus', 'gratis', 'ongkir', 'pengirimannya', 'pesan', 'shopee', 'nggak', 'suka', 'pengiriman', 'jnt', 'karna', 'kerumah']",bagus gratis ongkir kirim pesan shopee nggak suka kirim jnt karna rumah,0.0,Netral
"Belanja di shopee memang top, tak lagi perlu repot2 keluar buat belanja... Banyak dapat diskon dan tempat belanja yg lebih mirah tapu berkualitas, toplah pokoknya ....",5,Positif,belanja di shopee memang top tak lagi perlu repot keluar buat belanja banyak dapat diskon dan tempat belanja yg lebih mirah tapu berkualitas toplah pokoknya ,belanja shopee top repot belanja diskon belanja yg mirah tapu berkualitas toplah pokoknya,"['belanja', 'shopee', 'top', 'repot', 'belanja', 'diskon', 'belanja', 'yg', 'mirah', 'tapu', 'berkualitas', 'toplah', 'pokoknya']",belanja shopee top repot belanja diskon belanja yg mirah tapu kualitas top pokok,0.5,Positif
"Pengiriman SPX sekarang mengecewakan. Selalu tersangkut hub lain, garansi tepat waktunya tidak sesuai dengan iklan, padahal sudah pilih yang bukan hemat. Sebaiknya shopee mengubah kebijakan yang hanya pilihan SPX saja yang tertera untuk pengiriman. Munculkan lagi pilihan pengiriman seperti dulu yang bisa kita pilih. Sudah jelek sekali shoppe sekarang",1,Negatif,pengiriman spx sekarang mengecewakan selalu tersangkut hub lain garansi tepat waktunya tidak sesuai dengan iklan padahal sudah pilih yang bukan hemat sebaiknya shopee mengubah kebijakan yang hanya pilihan spx saja yang tertera untuk pengiriman munculkan lagi pilihan pengiriman seperti dulu yang bisa kita pilih sudah jelek sekali shoppe sekarang,pengiriman spx mengecewakan tersangkut hub garansi sesuai iklan pilih hemat shopee mengubah kebijakan pilihan spx tertera pengiriman munculkan pilihan pengiriman pilih jelek shoppe,"['pengiriman', 'spx', 'mengecewakan', 'tersangkut', 'hub', 'garansi', 'sesuai', 'iklan', 'pilih', 'hemat', 'shopee', 'mengubah', 'kebijakan', 'pilihan', 'spx', 'tertera', 'pengiriman', 'munculkan', 'pilihan', 'pengiriman', 'pilih', 'jelek', 'shoppe']",kirim spx kecewa sangkut hub garansi sesuai iklan pilih hemat shopee ubah bijak pilih spx tera kirim muncul pilih kirim pilih jelek shoppe,0.0,Netral
